Age,BusinessTravel,DailyRate,Department,DistanceFromHome,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,training,JobSatisfaction,PerformanceRating,MaritalStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
49,Non-Travel,1002,Research & Development,18,2,92,23793,6804,Manufacturing Director,4,Life Sciences,1,275,4,Male,3,0,4,3,Divorced,1,Y,Yes,15,1,80,2,7,3,7,7,1,7,No
34,Travel_Frequently,878,Research & Development,10,1,43,5972,3815,Research Scientist,4,Medical,1,277,4,Male,3,4,3,3,Divorced,1,Y,Yes,17,4,80,1,5,4,5,3,2,0,No
40,Travel_Rarely,905,Research & Development,19,2,99,16523,2741,Laboratory Technician,2,Medical,1,281,3,Male,3,2,4,3,Married,8,Y,Yes,15,3,80,1,15,4,7,2,3,7,No
38,Travel_Rarely,1180,Research & Development,29,2,70,11354,6673,Healthcare Representative,1,Medical,1,282,2,Male,3,2,1,3,Married,7,Y,Yes,19,2,80,0,17,3,1,0,0,0,Yes
29,Travel_Rarely,121,Sales,27,3,35,24525,7639,Sales Executive,3,Marketing,1,283,2,Female,3,3,4,4,Married,1,Y,No,22,4,80,3,10,2,10,4,1,9,Yes
22,Travel_Rarely,1136,Research & Development,5,1,60,12392,2328,Research Scientist,3,Life Sciences,1,284,4,Male,4,2,2,3,Divorced,1,Y,Yes,16,1,80,1,4,2,4,2,2,2,No
36,Travel_Frequently,635,Research & Development,18,1,73,7703,2153,Laboratory Technician,1,Medical,1,286,2,Female,3,2,4,3,Single,1,Y,No,13,1,80,0,8,3,8,1,1,7,No
40,Non-Travel,1151,Research & Development,9,2,63,14242,4876,Healthcare Representative,5,Life Sciences,1,287,4,Male,2,5,4,3,Married,9,Y,No,14,4,80,1,5,1,3,2,0,2,No
46,Travel_Rarely,644,Research & Development,1,3,97,12368,9396,Healthcare Representative,4,Medical,1,288,4,Male,3,3,1,3,Divorced,7,Y,No,16,3,80,1,17,3,4,2,0,3,No
32,Travel_Rarely,1045,Sales,4,3,32,25812,10400,Sales Executive,4,Medical,1,291,4,Male,1,2,4,3,Married,1,Y,No,11,3,80,0,14,2,14,8,9,8,Yes
30,Non-Travel,829,Research & Development,1,3,88,20925,8474,Manufacturing Director,1,Life Sciences,1,292,3,Male,2,2,3,4,Single,1,Y,No,22,3,80,0,12,3,11,8,5,8,No
27,Travel_Frequently,1242,Sales,20,2,90,12916,9981,Sales Executive,3,Life Sciences,1,293,4,Female,3,2,3,3,Single,1,Y,No,14,4,80,0,7,3,7,7,0,7,No
51,Travel_Rarely,1469,Research & Development,8,3,81,15736,12490,Research Director,4,Life Sciences,1,296,2,Male,2,5,2,3,Married,5,Y,No,16,4,80,2,16,1,10,9,4,7,No
30,Travel_Rarely,1005,Research & Development,3,1,88,8556,2657,Research Scientist,3,Technical Degree,1,297,4,Female,3,5,1,3,Single,5,Y,Yes,11,3,80,0,8,3,5,2,0,4,Yes
41,Travel_Rarely,896,Sales,6,3,75,14674,13591,Manager,3,Life Sciences,1,298,4,Female,3,3,4,3,Single,3,Y,Yes,18,3,80,0,16,3,1,0,0,0,No
30,Travel_Frequently,334,Sales,26,2,52,22967,6696,Sales Executive,4,Marketing,1,299,3,Female,2,5,1,3,Single,5,Y,No,15,3,80,0,9,2,6,3,0,1,Yes
29,Travel_Rarely,992,Research & Development,1,1,85,19757,2058,Research Scientist,3,Technical Degree,1,300,3,Male,3,1,3,3,Single,0,Y,No,14,4,80,0,7,2,6,2,1,5,Yes
45,Non-Travel,1052,Sales,6,3,57,16840,8865,Sales Executive,3,Medical,1,302,4,Female,2,2,4,3,Single,6,Y,No,12,4,80,0,23,3,19,7,12,8,No
54,Travel_Rarely,1147,Sales,3,2,52,17011,5940,Sales Executive,3,Marketing,1,303,4,Female,3,4,1,3,Married,2,Y,No,14,4,80,1,16,3,6,2,0,5,No
36,Travel_Rarely,1396,Research & Development,5,2,62,9945,5914,Laboratory Technician,2,Life Sciences,1,304,4,Male,3,3,2,3,Single,8,Y,No,16,4,80,0,16,4,13,11,3,7,No
33,Travel_Rarely,147,Research & Development,4,1,47,13248,2622,Research Scientist,4,Medical,1,305,3,Female,2,3,2,4,Married,6,Y,No,21,4,80,0,7,3,3,2,1,1,No
37,Travel_Frequently,663,Research & Development,11,3,47,10056,12185,Research Director,3,Other,1,306,2,Male,3,1,4,3,Divorced,1,Y,Yes,14,3,80,3,10,3,10,8,0,7,No
38,Travel_Rarely,119,Sales,3,3,76,9647,10609,Sales Executive,3,Life Sciences,1,307,1,Male,3,6,3,3,Divorced,0,Y,No,12,3,80,2,17,2,16,10,5,13,No
31,Non-Travel,979,Research & Development,1,2,90,4381,4345,Manufacturing Director,4,Medical,1,308,3,Male,1,2,3,3,Married,0,Y,No,12,4,80,1,6,3,5,4,1,4,No
59,Travel_Rarely,142,Research & Development,3,1,70,8456,2177,Research Scientist,3,Life Sciences,1,309,3,Male,2,6,4,3,Married,3,Y,No,17,1,80,1,7,3,1,0,0,0,No
37,Travel_Frequently,319,Sales,4,1,41,2539,2793,Sales Representative,4,Marketing,1,311,1,Male,3,2,4,3,Divorced,4,Y,No,17,3,80,1,13,3,9,8,5,8,No
29,Travel_Frequently,1413,Sales,1,3,42,6599,7918,Sales Executive,1,Medical,1,312,2,Female,3,5,4,3,Married,1,Y,No,14,4,80,1,11,3,11,10,4,1,No
35,Travel_Frequently,944,Sales,1,3,92,9096,8789,Sales Executive,3,Marketing,1,314,3,Female,3,3,3,3,Single,1,Y,No,14,1,80,0,10,4,10,7,0,8,No
29,Travel_Rarely,896,Research & Development,18,1,86,14961,2389,Research Scientist,1,Medical,1,315,3,Male,2,3,4,3,Single,1,Y,Yes,13,3,80,0,4,2,4,3,0,1,Yes
52,Travel_Rarely,1323,Research & Development,2,1,89,3300,3212,Laboratory Technician,3,Life Sciences,1,316,3,Female,2,3,4,3,Single,7,Y,No,15,2,80,0,6,2,2,2,2,2,No
42,Travel_Rarely,532,Research & Development,4,5,58,4933,19232,Manager,2,Technical Degree,1,319,3,Male,3,3,4,3,Married,1,Y,No,11,4,80,0,22,3,22,17,11,15,No
59,Travel_Rarely,818,Human Resources,6,1,52,25657,2267,Human Resources,2,Medical,1,321,2,Male,3,2,3,3,Married,8,Y,No,17,4,80,0,7,2,2,2,2,2,No
50,Travel_Rarely,854,Sales,1,5,68,24118,19517,Manager,4,Medical,1,323,4,Female,3,3,4,3,Divorced,3,Y,No,11,3,80,1,32,2,7,0,0,6,No
33,Travel_Rarely,813,Research & Development,14,1,58,22149,2436,Laboratory Technician,3,Medical,1,325,3,Male,3,2,4,3,Married,5,Y,Yes,13,3,80,1,8,1,5,4,0,4,Yes
43,Travel_Rarely,1034,Sales,16,4,80,7744,16064,Manager,3,Marketing,1,327,4,Female,3,3,4,4,Married,5,Y,Yes,22,3,80,1,22,3,17,13,1,9,No
33,Travel_Rarely,465,Research & Development,2,1,39,21509,2707,Laboratory Technician,2,Life Sciences,1,328,1,Female,3,3,1,4,Married,7,Y,No,20,1,80,0,13,4,9,7,1,7,Yes
52,Non-Travel,771,Sales,2,5,79,21030,19068,Manager,4,Life Sciences,1,329,1,Male,2,2,3,3,Single,1,Y,Yes,18,4,80,0,33,4,33,7,15,12,No
32,Travel_Rarely,1401,Sales,4,1,56,20990,3931,Sales Representative,2,Life Sciences,1,330,3,Female,3,5,2,3,Married,2,Y,No,11,1,80,1,6,3,4,3,1,2,No
32,Travel_Rarely,515,Research & Development,1,1,62,9571,3730,Laboratory Technician,3,Life Sciences,1,331,4,Male,2,2,3,3,Single,0,Y,Yes,14,4,80,0,4,1,3,2,1,2,Yes
39,Travel_Rarely,1431,Research & Development,1,1,96,15417,2232,Laboratory Technician,4,Medical,1,332,3,Female,3,1,3,3,Divorced,7,Y,No,14,3,80,3,7,3,3,2,1,2,No
32,Non-Travel,976,Sales,26,2,100,12069,4465,Sales Executive,4,Marketing,1,333,3,Male,3,2,4,3,Married,0,Y,No,18,1,80,0,4,3,3,2,2,2,No
41,Travel_Rarely,1411,Research & Development,19,2,36,19877,3072,Research Scientist,2,Life Sciences,1,334,3,Male,3,2,1,3,Divorced,2,Y,No,16,1,80,2,17,2,1,0,0,0,No
40,Travel_Rarely,1300,Research & Development,24,2,62,24447,3319,Research Scientist,2,Technical Degree,1,335,1,Male,3,3,4,3,Divorced,1,Y,No,17,1,80,2,9,3,9,8,4,7,No
45,Travel_Rarely,252,Research & Development,1,5,70,15970,19202,Manager,3,Other,1,336,3,Male,4,2,4,3,Married,0,Y,No,11,3,80,1,25,3,24,0,1,7,No
31,Travel_Frequently,1327,Research & Development,3,3,73,13523,13675,Research Director,4,Medical,1,337,2,Male,3,3,3,3,Divorced,9,Y,No,12,1,80,1,9,3,2,2,2,2,No
33,Travel_Rarely,832,Research & Development,5,1,63,14776,2911,Research Scientist,4,Life Sciences,1,338,3,Female,2,2,4,3,Married,1,Y,No,13,3,80,1,2,2,2,2,0,2,No
34,Travel_Rarely,470,Research & Development,2,2,84,23687,5957,Manufacturing Director,4,Life Sciences,1,339,4,Male,2,3,1,3,Married,6,Y,No,13,2,80,1,13,3,11,9,5,9,No
37,Travel_Rarely,1017,Research & Development,1,1,83,18697,3920,Research Scientist,2,Medical,1,340,3,Female,2,2,1,3,Married,2,Y,No,14,1,80,1,17,2,3,1,0,2,No
45,Travel_Frequently,1199,Research & Development,7,2,77,5118,6434,Manufacturing Director,4,Life Sciences,1,341,1,Male,4,1,3,3,Married,4,Y,No,17,4,80,1,9,3,3,2,0,2,No
37,Travel_Frequently,504,Research & Development,10,3,61,22573,10048,Manufacturing Director,3,Medical,1,342,1,Male,3,5,3,3,Divorced,6,Y,No,11,2,80,2,17,3,1,0,0,0,Yes
39,Travel_Frequently,505,Research & Development,2,3,64,6420,10938,Healthcare Representative,4,Technical Degree,1,343,3,Female,3,1,3,4,Single,0,Y,No,25,4,80,0,20,3,19,6,11,8,No
29,Travel_Rarely,665,Research & Development,15,1,60,22673,2340,Research Scientist,3,Life Sciences,1,346,3,Male,3,1,4,3,Single,1,Y,No,19,1,80,0,6,3,6,5,1,5,No
42,Travel_Rarely,916,Research & Development,17,2,82,23016,6545,Research Scientist,2,Life Sciences,1,347,4,Female,4,1,1,3,Single,3,Y,Yes,13,3,80,0,10,3,3,2,0,2,No
29,Travel_Rarely,1247,Sales,20,2,45,10732,6931,Sales Executive,2,Marketing,1,349,4,Male,3,2,4,3,Divorced,2,Y,No,14,4,80,1,10,3,3,2,0,2,No
25,Travel_Rarely,685,Research & Development,1,2,62,7505,4898,Manufacturing Director,3,Life Sciences,1,350,1,Female,3,3,3,3,Married,0,Y,No,12,4,80,2,5,3,4,2,1,2,No
42,Travel_Rarely,269,Research & Development,2,1,56,8007,2593,Laboratory Technician,3,Medical,1,351,4,Female,2,4,1,3,Divorced,0,Y,Yes,11,3,80,1,10,3,9,6,7,8,No
40,Travel_Rarely,1416,Research & Development,2,5,49,5949,19436,Research Director,2,Medical,1,352,1,Male,3,5,3,3,Divorced,0,Y,No,19,4,80,1,22,3,21,7,3,9,No
51,Travel_Rarely,833,Research & Development,1,1,96,23231,2723,Research Scientist,3,Life Sciences,1,353,3,Male,3,0,4,3,Married,1,Y,No,11,2,80,0,1,2,1,0,0,0,No
31,Travel_Frequently,307,Research & Development,29,1,71,11652,3479,Laboratory Technician,2,Medical,1,355,3,Male,2,2,2,3,Single,0,Y,No,11,2,80,0,6,4,5,4,1,4,Yes
32,Travel_Frequently,1311,Research & Development,7,1,100,26062,2794,Laboratory Technician,3,Life Sciences,1,359,2,Male,4,3,2,4,Married,1,Y,No,20,3,80,0,5,1,5,1,0,3,No
38,Non-Travel,1327,Sales,2,2,39,19682,5249,Sales Executive,2,Life Sciences,1,361,4,Male,2,0,4,3,Married,3,Y,No,18,4,80,1,13,3,8,7,7,5,No
32,Travel_Rarely,128,Research & Development,2,2,84,19737,2176,Laboratory Technician,1,Technical Degree,1,362,4,Male,2,5,1,3,Single,4,Y,No,13,4,80,0,9,3,6,2,0,4,No
46,Travel_Rarely,488,Sales,2,4,75,14977,16872,Manager,3,Technical Degree,1,363,3,Female,1,2,2,3,Married,3,Y,Yes,12,2,80,1,28,2,7,7,7,7,No
28,Travel_Rarely,529,Research & Development,2,1,79,14935,3485,Laboratory Technician,4,Life Sciences,1,364,1,Male,3,5,3,3,Single,2,Y,No,11,3,80,0,5,1,0,0,0,0,Yes
29,Travel_Rarely,1210,Sales,2,2,78,3687,6644,Sales Executive,3,Medical,1,366,1,Male,2,2,2,3,Married,2,Y,No,19,2,80,2,10,3,0,0,0,0,No
31,Travel_Rarely,1463,Research & Development,23,2,64,14408,5582,Healthcare Representative,3,Medical,1,367,2,Male,2,2,4,4,Married,0,Y,No,21,2,80,1,10,3,9,0,7,8,No
25,Non-Travel,675,Research & Development,5,2,85,18384,4000,Healthcare Representative,2,Life Sciences,1,369,2,Male,4,2,1,3,Divorced,1,Y,No,12,4,80,2,6,3,6,3,1,5,No
45,Travel_Rarely,1385,Research & Development,20,4,79,7501,13496,Healthcare Representative,2,Medical,1,372,3,Male,3,2,4,3,Married,0,Y,Yes,14,2,80,0,21,3,20,7,4,10,No
36,Travel_Rarely,1403,Research & Development,6,1,47,20251,3210,Laboratory Technician,3,Life Sciences,1,373,4,Male,3,4,4,3,Married,0,Y,No,11,3,80,1,16,3,15,13,10,11,No
55,Travel_Rarely,452,Research & Development,1,5,81,18938,19045,Manager,3,Medical,1,374,4,Male,3,2,1,3,Single,0,Y,Yes,14,3,80,0,37,3,36,10,4,13,No
47,Non-Travel,666,Research & Development,29,3,88,10268,11849,Manager,4,Life Sciences,1,376,1,Male,3,2,2,3,Married,1,Y,Yes,12,4,80,1,10,2,10,7,9,9,Yes
28,Travel_Rarely,1158,Research & Development,9,1,94,2613,2070,Research Scientist,3,Medical,1,377,4,Male,3,3,4,4,Married,1,Y,No,23,4,80,1,5,2,5,2,0,4,No
37,Travel_Rarely,228,Sales,6,2,98,22825,6502,Sales Executive,4,Medical,1,378,3,Male,3,5,4,3,Married,4,Y,No,14,2,80,1,7,4,5,4,0,1,No
21,Travel_Rarely,996,Research & Development,3,1,100,10531,3230,Research Scientist,2,Medical,1,379,4,Male,2,4,3,3,Single,1,Y,No,17,1,80,0,3,4,3,2,1,0,No
37,Non-Travel,728,Research & Development,1,3,80,11677,13603,Research Director,4,Medical,1,380,1,Female,3,2,4,3,Divorced,2,Y,Yes,18,1,80,2,15,3,5,2,0,2,No
35,Travel_Rarely,1315,Research & Development,22,3,71,19100,11996,Manager,3,Life Sciences,1,381,2,Female,4,6,2,3,Divorced,7,Y,No,18,2,80,1,10,2,7,7,6,2,No
38,Travel_Rarely,322,Sales,7,2,44,19191,5605,Sales Executive,2,Medical,1,382,1,Female,4,3,1,4,Divorced,1,Y,Yes,24,3,80,1,8,3,8,0,7,7,No
26,Travel_Frequently,1479,Research & Development,1,2,84,26767,6397,Manufacturing Director,3,Life Sciences,1,384,3,Female,3,6,2,4,Divorced,1,Y,No,20,1,80,1,6,1,6,5,1,4,No
50,Travel_Rarely,797,Research & Development,4,5,96,15815,19144,Research Director,1,Life Sciences,1,385,1,Male,3,4,2,3,Divorced,3,Y,No,14,1,80,2,28,2,10,4,1,6,No
53,Travel_Rarely,1070,Research & Development,3,4,45,21016,17584,Research Director,4,Medical,1,386,3,Male,3,5,3,3,Married,3,Y,Yes,16,4,80,3,21,2,5,3,1,3,No
42,Travel_Rarely,635,Sales,1,2,99,24532,4907,Sales Executive,1,Life Sciences,1,387,2,Male,3,3,3,4,Married,1,Y,No,25,3,80,0,20,3,20,16,11,6,No
29,Travel_Frequently,442,Sales,2,2,44,20260,4554,Sales Executive,2,Life Sciences,1,388,2,Male,3,3,4,3,Single,1,Y,No,18,1,80,0,10,2,10,7,0,9,No
55,Travel_Rarely,147,Research & Development,20,2,37,15972,5415,Laboratory Technician,2,Technical Degree,1,389,2,Male,3,4,4,3,Married,3,Y,Yes,19,4,80,1,12,3,10,7,0,8,No
26,Travel_Frequently,496,Research & Development,11,2,60,22722,4741,Healthcare Representative,2,Medical,1,390,1,Male,3,3,1,3,Married,1,Y,Yes,13,3,80,1,5,3,5,3,3,3,No
37,Travel_Rarely,1372,Research & Development,1,1,42,15881,2115,Research Scientist,3,Life Sciences,1,391,4,Female,3,3,4,3,Single,1,Y,No,12,2,80,0,17,3,17,12,5,7,No
44,Travel_Frequently,920,Research & Development,24,1,43,19920,3161,Laboratory Technician,3,Life Sciences,1,392,4,Male,3,0,3,4,Divorced,3,Y,Yes,22,4,80,1,19,1,1,0,0,0,Yes
38,Travel_Rarely,688,Research & Development,23,2,82,18899,5745,Healthcare Representative,4,Life Sciences,1,393,4,Male,3,2,4,3,Divorced,9,Y,No,14,2,80,1,10,3,2,2,1,2,No
26,Travel_Rarely,1449,Research & Development,16,1,45,14180,2373,Laboratory Technician,4,Medical,1,394,1,Male,3,2,2,3,Divorced,2,Y,Yes,13,4,80,1,5,3,3,2,0,2,Yes
28,Travel_Rarely,1117,Research & Development,8,1,66,4488,3310,Research Scientist,2,Life Sciences,1,395,4,Female,3,3,4,4,Single,1,Y,No,21,4,80,0,5,3,5,3,0,2,No
49,Travel_Frequently,636,Research & Development,10,5,35,25594,18665,Research Director,4,Life Sciences,1,396,3,Female,3,4,1,3,Single,9,Y,Yes,11,4,80,0,22,3,3,2,1,2,No
36,Travel_Rarely,506,Research & Development,3,2,30,26285,4485,Research Scientist,3,Technical Degree,1,397,3,Male,3,2,2,3,Single,4,Y,No,12,4,80,0,10,3,8,0,7,7,No
31,Travel_Frequently,444,Sales,5,1,84,3909,2789,Sales Representative,3,Marketing,1,399,4,Female,3,5,2,3,Divorced,1,Y,No,11,3,80,1,2,2,2,2,2,2,No
26,Travel_Rarely,950,Sales,4,2,48,8450,5828,Sales Executive,4,Marketing,1,401,4,Male,2,0,4,3,Single,1,Y,Yes,12,2,80,0,8,3,8,7,7,4,Yes
37,Travel_Frequently,889,Research & Development,9,1,53,11411,2326,Research Scientist,3,Medical,1,403,2,Male,3,3,4,3,Married,1,Y,Yes,12,3,80,3,4,2,4,2,1,2,No
42,Travel_Frequently,555,Sales,26,4,77,14864,13525,Sales Executive,3,Marketing,1,404,3,Female,3,2,2,3,Married,5,Y,No,14,4,80,1,23,4,20,4,4,8,No
18,Travel_Rarely,230,Research & Development,3,1,54,25233,1420,Laboratory Technician,3,Life Sciences,1,405,3,Male,3,2,3,3,Single,1,Y,No,13,3,80,0,0,3,0,0,0,0,Yes
35,Travel_Rarely,1232,Sales,16,3,96,5100,8020,Sales Executive,3,Marketing,1,406,3,Male,3,3,2,3,Married,0,Y,No,15,3,80,2,12,2,11,9,6,9,No
36,Travel_Frequently,566,Research & Development,18,1,81,7122,3688,Laboratory Technician,4,Life Sciences,1,407,3,Male,4,2,4,3,Married,4,Y,No,18,4,80,2,4,3,1,0,0,0,No
51,Travel_Rarely,1302,Research & Development,2,2,84,16321,5482,Manufacturing Director,3,Medical,1,408,4,Male,1,3,2,3,Divorced,5,Y,No,18,4,80,1,13,3,4,1,1,2,No
41,Travel_Rarely,334,Sales,2,4,88,15896,16015,Manager,4,Life Sciences,1,410,4,Male,3,2,2,3,Single,1,Y,No,19,2,80,0,22,3,22,10,0,4,No
18,Travel_Rarely,812,Sales,10,1,69,9724,1200,Sales Representative,3,Medical,1,411,4,Female,2,2,3,3,Single,1,Y,No,12,1,80,0,0,3,0,0,0,0,No
28,Travel_Rarely,1476,Research & Development,16,2,68,4824,5661,Healthcare Representative,2,Medical,1,412,2,Male,4,2,1,3,Single,0,Y,No,19,3,80,0,9,3,8,3,0,7,No
31,Travel_Rarely,218,Sales,7,2,100,12241,6929,Sales Executive,3,Technical Degree,1,416,2,Male,4,3,4,3,Married,4,Y,No,11,2,80,1,10,2,8,7,7,7,No
39,Travel_Rarely,1132,Research & Development,1,3,48,10942,9613,Healthcare Representative,3,Medical,1,417,3,Male,4,5,4,3,Divorced,0,Y,No,17,1,80,3,19,2,18,10,3,7,No
36,Non-Travel,1105,Research & Development,24,2,47,6927,5674,Laboratory Technician,4,Life Sciences,1,419,2,Female,3,3,2,3,Married,7,Y,No,15,3,80,1,11,3,9,8,0,8,No
32,Travel_Rarely,906,Sales,7,2,91,16985,5484,Sales Executive,3,Life Sciences,1,420,4,Male,2,3,3,3,Married,1,Y,No,14,3,80,1,13,2,13,8,4,8,No
38,Travel_Rarely,849,Research & Development,25,3,81,26707,12061,Research Director,2,Life Sciences,1,421,1,Female,2,2,2,3,Married,3,Y,No,17,3,80,1,19,3,10,8,0,1,No
58,Non-Travel,390,Research & Development,1,2,32,17056,5660,Healthcare Representative,4,Life Sciences,1,422,4,Male,1,2,3,3,Divorced,2,Y,Yes,13,4,80,1,12,3,5,3,1,2,No
31,Travel_Rarely,691,Research & Development,5,1,86,10077,4821,Research Scientist,4,Technical Degree,1,423,3,Male,3,4,4,3,Married,0,Y,Yes,12,3,80,1,6,3,5,2,0,3,No
31,Travel_Rarely,106,Human Resources,2,2,62,17822,6410,Human Resources,3,Human Resources,1,424,1,Male,2,1,1,3,Married,3,Y,No,12,4,80,0,9,3,2,2,1,0,No
45,Travel_Frequently,1249,Research & Development,7,3,97,20308,5210,Laboratory Technician,3,Life Sciences,1,425,1,Male,3,2,1,3,Divorced,1,Y,No,18,1,80,1,24,3,24,9,9,11,No
31,Travel_Rarely,192,Research & Development,2,1,32,7747,2695,Research Scientist,4,Life Sciences,1,426,3,Male,3,2,4,3,Divorced,0,Y,Yes,18,2,80,1,3,1,2,2,2,2,No
33,Travel_Frequently,553,Research & Development,5,3,74,23364,11878,Manager,4,Life Sciences,1,428,4,Female,3,2,2,3,Married,6,Y,No,11,2,80,2,12,3,10,6,8,8,No
39,Travel_Rarely,117,Research & Development,10,4,99,5355,17068,Manager,1,Medical,1,429,3,Male,3,3,1,3,Married,1,Y,Yes,14,4,80,0,21,3,21,9,11,10,No
43,Travel_Frequently,185,Research & Development,10,1,33,10675,2455,Laboratory Technician,4,Life Sciences,1,430,3,Female,3,5,4,3,Single,0,Y,No,19,1,80,0,9,3,8,7,1,7,No
49,Travel_Rarely,1091,Research & Development,1,4,90,17810,13964,Healthcare Representative,2,Technical Degree,1,431,3,Female,2,2,3,3,Single,7,Y,Yes,12,4,80,0,25,3,7,1,0,7,No
52,Travel_Rarely,723,Research & Development,8,2,85,17747,4941,Research Scientist,4,Medical,1,433,3,Male,2,3,2,3,Married,2,Y,No,15,1,80,0,11,2,8,2,7,7,Yes
27,Travel_Rarely,1220,Research & Development,5,1,85,20938,2478,Research Scientist,3,Life Sciences,1,434,3,Female,3,2,2,3,Single,1,Y,Yes,12,2,80,0,4,2,4,3,1,2,No
32,Travel_Rarely,588,Sales,8,2,65,24624,5228,Sales Executive,2,Technical Degree,1,436,3,Female,2,2,2,3,Married,1,Y,Yes,11,4,80,0,13,3,13,12,11,9,No
27,Travel_Rarely,1377,Sales,2,2,74,5242,4478,Sales Executive,3,Life Sciences,1,437,4,Male,3,3,3,3,Single,1,Y,Yes,11,1,80,0,5,3,5,4,0,4,No
31,Travel_Rarely,691,Sales,7,2,73,7143,7547,Sales Executive,3,Marketing,1,438,4,Male,3,3,4,3,Divorced,4,Y,No,12,4,80,3,13,3,7,7,1,7,No
32,Travel_Rarely,1018,Research & Development,2,2,74,10557,5055,Research Scientist,4,Medical,1,439,1,Female,4,0,4,3,Single,7,Y,No,16,3,80,0,10,2,7,7,0,7,No
28,Travel_Rarely,1157,Research & Development,2,1,84,24737,3464,Research Scientist,4,Medical,1,440,1,Male,1,4,4,3,Married,5,Y,Yes,13,4,80,0,5,2,3,2,2,2,Yes
30,Travel_Rarely,1275,Research & Development,28,2,64,11934,5775,Research Scientist,2,Medical,1,441,4,Female,3,2,4,3,Married,1,Y,No,13,4,80,2,11,3,10,8,1,9,No
31,Travel_Frequently,798,Research & Development,7,3,48,14034,8943,Manufacturing Director,2,Life Sciences,1,442,3,Female,2,2,3,4,Married,1,Y,No,24,1,80,1,10,3,10,9,8,9,No
39,Travel_Frequently,672,Research & Development,7,5,54,21141,19272,Manager,2,Medical,1,444,3,Male,2,2,4,3,Married,1,Y,No,15,1,80,1,21,3,21,9,13,3,No
39,Travel_Rarely,1162,Sales,3,2,41,17778,5238,Sales Executive,2,Medical,1,445,4,Female,3,3,3,3,Married,4,Y,Yes,18,1,80,0,12,2,1,0,0,0,Yes
33,Travel_Frequently,508,Sales,10,2,46,4317,4682,Sales Executive,3,Marketing,1,446,2,Male,2,6,4,3,Single,3,Y,No,14,3,80,0,9,2,7,7,0,1,No
47,Travel_Rarely,1482,Research & Development,5,5,42,16375,18300,Research Director,5,Life Sciences,1,447,4,Male,3,2,3,3,Married,4,Y,No,11,2,80,1,21,3,3,2,1,1,No
43,Travel_Frequently,559,Research & Development,10,2,82,6227,5257,Laboratory Technician,4,Life Sciences,1,448,3,Female,2,3,3,3,Divorced,1,Y,No,11,2,80,1,9,4,9,7,0,0,No
27,Non-Travel,210,Sales,1,2,73,22107,6349,Sales Executive,1,Marketing,1,449,3,Male,3,0,2,3,Married,0,Y,Yes,13,4,80,1,6,3,5,4,1,4,No
54,Travel_Frequently,928,Research & Development,20,2,31,16885,4869,Research Scientist,4,Life Sciences,1,450,4,Female,3,4,3,3,Single,3,Y,No,12,4,80,0,20,2,4,3,0,3,No
43,Travel_Rarely,1001,Research & Development,7,3,43,9262,9985,Healthcare Representative,3,Life Sciences,1,451,3,Female,3,1,1,3,Married,8,Y,No,16,1,80,1,10,2,1,0,0,0,No
45,Travel_Rarely,549,Research & Development,8,2,75,9278,3697,Research Scientist,4,Other,1,452,4,Male,3,3,4,3,Married,9,Y,No,14,1,80,2,12,3,10,9,9,8,No
40,Travel_Rarely,1124,Sales,1,2,57,13273,7457,Sales Executive,2,Medical,1,453,2,Male,1,2,4,4,Married,2,Y,Yes,22,3,80,3,6,2,4,3,0,2,No
29,Travel_Rarely,318,Research & Development,8,1,77,4759,2119,Laboratory Technician,4,Other,1,454,2,Male,1,4,1,3,Married,1,Y,Yes,11,4,80,0,7,2,7,7,0,7,Yes
29,Travel_Rarely,738,Research & Development,9,1,30,7621,3983,Laboratory Technician,5,Other,1,455,2,Male,2,2,4,3,Single,0,Y,No,17,3,80,0,4,3,3,2,2,2,No
30,Travel_Rarely,570,Sales,5,2,30,5431,6118,Sales Executive,3,Marketing,1,456,4,Female,2,2,3,3,Divorced,1,Y,No,13,3,80,3,10,3,10,9,1,2,No
27,Travel_Rarely,1130,Sales,8,2,56,3415,6214,Sales Executive,4,Marketing,1,458,2,Female,3,3,2,3,Married,1,Y,No,18,1,80,1,8,3,8,7,0,7,No
37,Travel_Rarely,1192,Research & Development,5,2,61,23177,6347,Manufacturing Director,2,Medical,1,460,4,Male,3,2,4,3,Divorced,7,Y,No,16,3,80,2,8,2,6,2,0,4,No
38,Travel_Rarely,343,Research & Development,15,3,92,15682,11510,Research Director,2,Life Sciences,1,461,3,Male,2,3,4,3,Divorced,0,Y,Yes,14,2,80,1,12,3,11,10,2,9,No
31,Travel_Rarely,1232,Research & Development,7,3,39,25713,7143,Manufacturing Director,4,Medical,1,462,3,Female,3,2,4,3,Single,1,Y,Yes,14,3,80,0,11,2,11,9,4,10,No
29,Travel_Rarely,144,Sales,10,2,39,11866,8268,Sales Executive,1,Marketing,1,463,4,Female,2,2,2,3,Divorced,1,Y,Yes,14,1,80,2,7,3,7,7,1,7,No
